num,url,text
11,https://cheatautomation.com/playerunknowns-battlegrounds-hack,"Win more matches than ever before with CheatAutomation's Playerunknown's Battlegrounds cheat! Our stripped down, ESP only cheat gives you the key features you need to take out your opponents and be eating chicken dinner all week! With our player ESP, see the locations of all nearby players, letting you track them down and surprise them, or avoid them while you gear up."
12,https://aimexcheats.com/pubg-cheat,PLAYERUNKNOWN`S BATTLEGROUNDS CHEAT. Our PUBG Cheat has been released in November 2020. So far we never had any detection. The cheat comes with a lot of function which all are crucial for legit cheating. Our cheat is stream and record proof for any software and streaming plattform. PUBG VISUALS. Our main feature is the ESP which comes for Players.
13,https://www.pockettactics.com/hearthstone/battlegrounds-mobile,"Hearthstone Battlegrounds guide: tips, tricks, and cheats From Mechs to Murlocs, we've got the know-how to help you triumph in Hearthstone's auto chess crucible Last year, Blizzard finally decided to wade into the auto chess phenomenon, with their new game mode, Hearthstone Battlegrounds ."
14,https://swgb.heavengames.com/cheats.php,"HeavenGames. Cheats. Cheat codes may be used in single player at any time, and in multiplayer if cheats are enabled. To enter a cheat code, press enter, type the code, and press enter again. Case does not matter. Listed below are all the known cheats. They are split into categories according to game version. Galactic Battlegrounds."
15,https://lavicheats.com/playerunknowns-battlegrounds-hacks-pubg/,"Playerunknown Battlegrounds Hacks - Why we are Safest Cheats Provider Our developers at Lavicheats have designed metamorphic cheats with signature methods and custom, encrypted code to ensure that they stay undetectable to various anti-cheat software and tools, including BattleEye, VAC, and Xenuine."
16,https://www.mpgh.net/forum/forumdisplay.php?f=913,"Welcome to MPGH - MultiPlayer Game Hacking, the world's leader in Game Hacks, Game Cheats, Trainers, Combat Arms Hacks & Cheats, Crossfire Hacks & Cheats, WarRock Hacks & Cheats, SoldierFront Hacks & Cheats, Project Blackout Hacks & Cheats, Operation 7 Hacks & Cheats, Blackshot Hacks & Cheats, A.V.A. Hacks & Cheats, Call of Duty Hacks & Cheats, Gunz Hacks & Cheats, Quake LIVE Hacks & Cheats ..."
17,https://gamecheatcenter.com/free-fire-battlegrounds-cheat-to-get-free-unlimited-diamonds/,"How the Free Fire Battlegrounds Cheat Works. The whole process of accessing the Free Fire Battlegrounds Cheat is very simple. To begin with, just go to this page, Click on 'Online Hack V1' or 'Online Hack V2' or 'Online Hack V3'. As you'll be able to see, you will have to choose an operating system, Android or iOS, in order to ..."
18,https://swgb.fandom.com/wiki/Cheats,"To activate the cheats, press ENTER during gameplay. Type a cheat from the list below to activate its function: forcebuild - Instant contruction/research forcecarbon - 1,000 Carbon forcefood - 1,000 Food forcenova - 1,000 Nova forceore - 1,000 Ore darkside[2-8] - Destroy enemy. Replace [2-8] with a number to defeat that enemy. The number corresponds with the order in the diplomacy panel ..."
19,https://hackpubg2018free.blogspot.com/,cheat playerunknown's battlegrounds cheat PUBG hack PUBG hack PUBG free playerunknown's battlegrounds crack playerunknown's battlegrounds hack PUBG TOOL V 1.0 PUBG TOOL V 1.5 PUBG TOOL V 1.7 PUBG TOOL V 2.0 PUBG TOOL V 2.0 beta
20,https://gbatemp.net/download/wwe-2k-battlegrounds-cheat-file.36633/,"WWE 2K Battlegrounds CHEAT file. v1.6.0.0. After a fight or while loading, disable codes. Otherwise, there could be a crash. Reprinting and upload is forbidden outside GBAtemp ! yitzhaka, Starhatred, felonius and 3 others like this."
21,https://www.cheatcc.com/ps3/monsterjambattlegroundscheatscodes.html,"The best place to get cheats, codes, cheat codes, walkthrough, guide, FAQ, unlockables, trophies, and secrets for Monster Jam: Battlegrounds for PlayStation 3 (PS3)."
22,https://www.hack-cheat.org/gfx-tool-for-battlegrounds-new-v18,"GFX Tool for BattleGrounds (NEW) V.18 tricks hints guides reviews promo codes easter eggs and more for android application. Avoid GFX Tool for BattleGrounds (NEW) V.18 hack cheats for your own safety, choose our tips and advices confirmed by pro players, testers and users like you. Ask a question or add answers, watch video tutorials & submit own opinion about this game/app."
23,https://www.youtube.com/watch?v=QVQmOR12Xz0,"WWE 2K Battlegrounds - ALL UNLOCKABLES & FULL WALKTHROUGH! (All Alt Attires, Royal Rumble Options, Gauntlet Options, Overalls, & More!)... Subscribe For More..."
24,https://www.cheathappens.com/75730-PC-WWE-2K-Battlegrounds-trainer,"PC Cheats, Cheat Codes and Hints We currently don't have any WWE 2K Battlegrounds cheats, cheat codes or hints for PC . Please check back at a later date for more cheats and codes to be added."
25,https://battlelog.co/pubg-hacks/,"PUBG Aimbot. Most of our Playerunknown Battlegrounds hacks have aimbot. The aimbots we offer have aim prediction and bullet drop prediction, which makes even long shots at running targets like stealing candy from a child: Easy. This, alongside our wallhack, creates an easy way of killing enemies, while looking legit."
26,https://www.ign.com/wikis/playerunknowns-battlegrounds/Walkthrough,"IGN's PlayerUnknown's Battlegrounds complete strategy guide and walkthrough will lead you through every step of PlayerUnknown's Battlegrounds from the title screen to the final credits, including ..."
27,https://www.cheathappens.com/2958-PC-Star_Wars_Galactic_Battlegrounds_Clone_Campaigns_cheats,"1. Star Wars: Galactic Battlegrounds - Clone Campaigns Cheats, Cheat Codes & Hints. May 15, 2002. Cheat Codes. Hit [Enter] and type the desired cheat: Code. Result."
28,https://www.youtube.com/watch?v=jL_clDkswjY,BATTLEFIELD 1942 Full Game Walkthrough This is BATTLEFIELD 1942 Gameplay Walkthrough that covers Part 1 up until the Final Part of our Full Game Walkthrough ...
29,https://forum.aimjunkies.com/f124/totally-accurate-battlegrounds-cheat-information-104188/,"Available Cheats and Purchase Information. Totally Accurate Battlegrounds - Cheat Information. Welcome! If this is your first time visiting, click here to register. If you already have an account, log in at the top. Our cheats are available for PC - Windows ONLY! Click here for a list of PC requrements to use our cheats. Thanks: 11."
30,https://perfectaim.io/cheats/battlefield-v/,"Experience World War II with the best cheats around featuring deadly aimbot and precise ESP. Our Battlefield V cheat includes fully customizable aimbot, 2D radar and a clean ESP. Unlike other aimbots, our Battlefield V aimbot is humanized and you can use it without being worried about FairFight catching you. Release date: 10.11.2018."
